location_id,provider_id,hospital_name,city,state,latitude,longitude,beds,trauma_level,total_staff,website
19679,29679,Hospital St. Mary Clinic,Chicago,FL,33.471844,-95.819157,180.0,Level 2,652.0,www.hospital19679.com
19680,29680,Hospital Mercy Health System,Phoenix,IL,32.283775,-104.674317,358.0,Level 1,319.0,
19681,29681,Hospital Unity Hospital,Los Angeles,CA,38.50401,-116.069472,,Level 2,219.0,www.hospital19681.com
19682,29682,Hospital Regional Clinic,Miami,MA,42.693601,-89.208335,210.0,Level 1,,www.hospital19682.com
19683,29683,Hospital General Care Center,Phoenix,IL,36.98015,-111.486882,205.0,,1988.0,www.hospital19683.com
19684,29684,Hospital Regional Clinic,Houston,PA,30.60946,-110.510007,40.0,,1245.0,
19685,29685,Hospital St. Mary Hospital,Chicago,IL,33.386108,-85.373287,500.0,,559.0,www.hospital19685.com
19686,29686,Hospital Unity Medical Center,Los Angeles,WA,44.016531,-80.186483,189.0,Level 1,1848.0,www.hospital19686.com
19687,29687,Hospital General Care Center,Phoenix,GA,42.429259,-118.480878,484.0,Level 3,1591.0,
19688,29688,Hospital Unity Care Center,Chicago,MA,32.115949,-100.808862,456.0,Level 3,299.0,www.hospital19688.com
19689,29689,Hospital St. Mary Medical Center,Seattle,NY,41.440609,-75.641832,248.0,Level 1,1674.0,
19690,29690,Hospital St. Mary Care Center,Seattle,TX,41.918752,-97.955102,60.0,Level 2,574.0,www.hospital19690.com
19691,29691,Hospital Memorial Clinic,Boston,WA,42.687562,-104.889678,406.0,,1788.0,www.hospital19691.com
19692,29692,Hospital St. Mary Care Center,Boston,PA,36.775024,-115.581241,267.0,Level 1,1155.0,www.hospital19692.com
19693,29693,Hospital General Care Center,Seattle,NY,38.15004,-86.867595,115.0,Level 2,,www.hospital19693.com
19694,29694,Hospital Community Care Center,Philadelphia,GA,36.931639,-110.633892,,Level 2,1993.0,
19695,29695,Hospital St. Mary Care Center,Chicago,PA,43.846519,-111.532302,226.0,,,www.hospital19695.com
19696,29696,Hospital General Clinic,Phoenix,IL,34.424019,-100.024942,313.0,Level 3,845.0,www.hospital19696.com
19697,29697,Hospital St. Mary Medical Center,Houston,TX,35.727864,-96.650556,331.0,Level 2,1956.0,
19698,29698,Hospital Memorial Hospital,Atlanta,GA,38.001434,-91.542331,399.0,Level 1,230.0,
19699,29699,Hospital Grace Clinic,Houston,AZ,41.709089,-119.565758,148.0,Level 1,452.0,www.hospital19699.com
19700,29700,Hospital Regional Care Center,Houston,MA,34.360257,-104.384905,241.0,Level 3,,
19701,29701,Hospital St. Mary Health System,Dallas,GA,30.263604,-89.01818,186.0,Level 1,,www.hospital19701.com
19702,29702,Hospital Mercy Clinic,Phoenix,AZ,30.090397,-76.743886,183.0,Level 3,1318.0,www.hospital19702.com
19703,29703,Hospital Grace Clinic,Phoenix,AZ,42.642235,-118.025086,108.0,,699.0,www.hospital19703.com
19704,29704,Hospital Grace Medical Center,Philadelphia,GA,40.180656,-114.168026,473.0,Level 1,1173.0,www.hospital19704.com
19705,29705,Hospital General Health System,Houston,MA,35.188952,-103.067831,134.0,,1463.0,www.hospital19705.com
19706,29706,Hospital Hope Clinic,Phoenix,NY,34.045607,-76.010719,228.0,Level 3,1095.0,www.hospital19706.com
19707,29707,Hospital Regional Clinic,Boston,NY,41.265851,-89.714304,63.0,,,www.hospital19707.com
19708,29708,Hospital Mercy Hospital,Chicago,TX,42.2027,-111.992041,333.0,Level 1,585.0,www.hospital19708.com
19709,29709,Hospital General Medical Center,Houston,TX,37.092902,-119.393054,136.0,Level 3,296.0,www.hospital19709.com
19710,29710,Hospital Hope Health System,Dallas,GA,41.989806,-84.020802,331.0,Level 3,1868.0,
19711,29711,Hospital Unity Care Center,Phoenix,GA,40.917838,-82.748167,188.0,Level 2,995.0,
19712,29712,Hospital Unity Health System,Atlanta,TX,38.952294,-118.910101,463.0,Level 1,477.0,
19713,29713,Hospital Unity Medical Center,Atlanta,WA,37.371773,-80.666774,,Level 1,,www.hospital19713.com
19714,29714,Hospital Grace Clinic,Miami,NY,44.100835,-107.181057,488.0,,647.0,www.hospital19714.com
19715,29715,Hospital Memorial Health System,Dallas,WA,30.405602,-100.357454,449.0,Level 3,1120.0,
19716,29716,Hospital Hope Health System,Dallas,PA,36.159961,-113.716615,129.0,Level 2,,
19717,29717,Hospital Unity Care Center,Seattle,TX,44.141024,-119.843583,67.0,Level 3,740.0,www.hospital19717.com
19718,29718,Hospital General Care Center,Phoenix,TX,39.987111,-111.390504,259.0,Level 3,,www.hospital19718.com
19719,29719,Hospital Regional Hospital,Dallas,MA,37.916349,-79.408779,110.0,Level 3,803.0,www.hospital19719.com
19720,29720,Hospital St. Mary Health System,Philadelphia,IL,30.04664,-81.907479,466.0,Level 3,1852.0,www.hospital19720.com
19721,29721,Hospital General Hospital,Phoenix,TX,40.470503,-92.567036,457.0,Level 1,,www.hospital19721.com
19722,29722,Hospital Central Clinic,Chicago,CA,43.843495,-95.597195,29.0,Level 2,370.0,www.hospital19722.com
19723,29723,Hospital Memorial Care Center,Phoenix,IL,35.88455,-100.151296,219.0,Level 3,1179.0,www.hospital19723.com
19724,29724,Hospital Grace Health System,Dallas,PA,44.59116,-105.86043,30.0,Level 1,,www.hospital19724.com
19725,29725,Hospital Mercy Care Center,Chicago,PA,33.51416,-88.99696,294.0,Level 1,1389.0,
19726,29726,Hospital Regional Health System,Atlanta,NY,43.503738,-96.691612,293.0,,671.0,www.hospital19726.com
19727,29727,Hospital St. Mary Medical Center,Dallas,AZ,36.722544,-115.630738,323.0,Level 3,376.0,www.hospital19727.com
19728,29728,Hospital Grace Health System,Seattle,GA,32.677659,-112.628775,474.0,Level 1,360.0,www.hospital19728.com
19729,29729,Hospital General Clinic,Dallas,CA,39.459278,-104.824348,136.0,Level 1,1731.0,
19730,29730,Hospital Grace Health System,Atlanta,WA,30.726256,-103.072329,,Level 1,1290.0,www.hospital19730.com
19731,29731,Hospital Mercy Clinic,Miami,GA,42.385406,-109.45008,84.0,Level 3,1670.0,www.hospital19731.com
19732,29732,Hospital Grace Hospital,Phoenix,AZ,39.549581,-76.640763,430.0,Level 2,695.0,
19733,29733,Hospital Central Care Center,Chicago,AZ,38.277174,-80.722203,,Level 1,259.0,
19734,29734,Hospital General Care Center,Seattle,GA,36.323673,-90.142218,129.0,Level 3,187.0,www.hospital19734.com
19735,29735,Hospital Regional Medical Center,Phoenix,MA,40.600295,-85.511232,68.0,,631.0,www.hospital19735.com
19736,29736,Hospital Grace Clinic,Seattle,WA,43.809467,-103.412387,26.0,,,www.hospital19736.com
19737,29737,Hospital Community Care Center,Boston,WA,41.620027,-76.675869,418.0,Level 1,796.0,www.hospital19737.com
19738,29738,Hospital Grace Health System,Seattle,MA,40.491236,-99.885355,218.0,Level 3,1752.0,www.hospital19738.com
19739,29739,Hospital Grace Clinic,Miami,CA,31.093127,-102.700438,79.0,Level 2,1533.0,www.hospital19739.com
19740,29740,Hospital Hope Hospital,Houston,NY,33.995996,-92.658644,425.0,Level 2,570.0,www.hospital19740.com
19741,29741,Hospital Central Care Center,Boston,CA,39.957451,-93.730698,100.0,Level 3,417.0,
19742,29742,Hospital Hope Health System,Atlanta,TX,32.138226,-97.996696,235.0,Level 2,1759.0,www.hospital19742.com
19743,29743,Hospital Mercy Health System,Dallas,CA,39.907822,-81.089979,50.0,Level 2,1239.0,www.hospital19743.com
19744,29744,Hospital Memorial Care Center,Phoenix,WA,38.869192,-90.187747,474.0,Level 2,2000.0,www.hospital19744.com
19745,29745,Hospital Memorial Health System,Boston,TX,38.945668,-111.767978,369.0,Level 2,,
19746,29746,Hospital Unity Care Center,Boston,GA,44.823375,-103.588315,114.0,Level 3,544.0,www.hospital19746.com
19747,29747,Hospital Hope Care Center,Phoenix,PA,31.528102,-105.165408,170.0,Level 3,1441.0,www.hospital19747.com
19748,29748,Hospital Grace Medical Center,Boston,GA,31.556868,-95.869799,72.0,Level 3,899.0,www.hospital19748.com
19749,29749,Hospital Regional Health System,Houston,CA,36.24905,-99.09352,443.0,Level 3,736.0,
19750,29750,Hospital Regional Medical Center,Atlanta,CA,37.633211,-78.083186,422.0,Level 1,,
19751,29751,Hospital General Care Center,Los Angeles,FL,32.714492,-117.16244,,Level 1,1290.0,
19752,29752,Hospital Memorial Medical Center,Phoenix,AZ,30.249316,-98.380315,477.0,Level 2,662.0,
19753,29753,Hospital Unity Health System,Miami,IL,37.509812,-101.60982,344.0,Level 2,1210.0,www.hospital19753.com
19754,29754,Hospital Unity Care Center,Phoenix,NY,34.998806,-81.490168,377.0,Level 3,261.0,www.hospital19754.com
19755,29755,Hospital General Hospital,Chicago,PA,44.759308,-88.068204,432.0,Level 3,,www.hospital19755.com
19756,29756,Hospital Unity Clinic,Dallas,WA,34.512845,-88.585201,461.0,Level 1,1681.0,www.hospital19756.com
19757,29757,Hospital General Care Center,Boston,PA,39.74585,-105.021087,30.0,Level 1,509.0,www.hospital19757.com
19758,29758,Hospital General Care Center,Dallas,FL,30.862092,-90.922103,,Level 2,204.0,www.hospital19758.com
19759,29759,Hospital Unity Care Center,Phoenix,CA,33.649145,-103.383904,150.0,Level 1,59.0,www.hospital19759.com
19760,29760,Hospital Hope Hospital,Phoenix,NY,33.487837,-110.965378,49.0,Level 3,617.0,www.hospital19760.com
19761,29761,Hospital Memorial Health System,Chicago,CA,38.555584,-110.0757,112.0,Level 3,1336.0,www.hospital19761.com
19762,29762,Hospital Memorial Medical Center,Philadelphia,PA,42.143684,-97.2155,383.0,Level 1,632.0,www.hospital19762.com
19763,29763,Hospital Memorial Medical Center,Houston,WA,30.055088,-95.021928,110.0,Level 3,1641.0,www.hospital19763.com
19764,29764,Hospital Memorial Care Center,Miami,AZ,42.04636,-111.668092,427.0,Level 2,1355.0,www.hospital19764.com
19765,29765,Hospital Grace Care Center,Atlanta,TX,36.66402,-94.02877,74.0,Level 3,1089.0,www.hospital19765.com
19766,29766,Hospital Memorial Medical Center,Phoenix,FL,36.998862,-118.201031,86.0,Level 2,1311.0,www.hospital19766.com
19767,29767,Hospital Central Clinic,Los Angeles,WA,39.85492,-109.342331,154.0,Level 2,818.0,www.hospital19767.com
19768,29768,Hospital Mercy Hospital,Boston,GA,31.375811,-96.666134,223.0,,136.0,www.hospital19768.com
19769,29769,Hospital Mercy Clinic,Philadelphia,AZ,42.505,-109.651067,57.0,Level 1,873.0,www.hospital19769.com
19770,29770,Hospital Central Hospital,Boston,FL,36.944194,-94.03258,143.0,,541.0,www.hospital19770.com
19771,29771,Hospital Memorial Health System,Boston,TX,31.797023,-107.595932,441.0,,83.0,
19772,29772,Hospital Central Hospital,Boston,CA,37.475548,-84.061259,326.0,Level 1,1309.0,www.hospital19772.com
19773,29773,Hospital Unity Hospital,Chicago,TX,34.601846,-75.877125,,Level 3,953.0,www.hospital19773.com
19774,29774,Hospital St. Mary Hospital,Miami,PA,44.449294,-113.687211,375.0,Level 1,502.0,www.hospital19774.com
19775,29775,Hospital Hope Health System,Houston,AZ,35.63676,-89.720705,200.0,Level 1,1022.0,www.hospital19775.com
19776,29776,Hospital Mercy Clinic,Los Angeles,TX,33.682444,-102.812982,55.0,,1346.0,www.hospital19776.com
19777,29777,Hospital Community Clinic,Boston,FL,33.975903,-105.244307,374.0,Level 2,1932.0,www.hospital19777.com
19778,29778,Hospital Mercy Medical Center,Miami,FL,33.149613,-94.959225,269.0,Level 1,1124.0,www.hospital19778.com
19779,29779,Hospital General Hospital,Phoenix,MA,34.735379,-81.729456,478.0,Level 3,1524.0,www.hospital19779.com
19780,29780,Hospital Mercy Hospital,Phoenix,PA,37.033432,-87.239197,172.0,Level 3,275.0,
19781,29781,Hospital Unity Care Center,Miami,AZ,36.441593,-119.805461,406.0,,,www.hospital19781.com
19782,29782,Hospital Hope Hospital,Dallas,MA,35.340246,-111.28769,346.0,,1681.0,www.hospital19782.com
19783,29783,Hospital Community Health System,Seattle,NY,39.010949,-81.346244,345.0,Level 3,1078.0,www.hospital19783.com
19784,29784,Hospital General Clinic,Houston,CA,33.949307,-91.88619,368.0,,409.0,www.hospital19784.com
19785,29785,Hospital Memorial Care Center,Seattle,MA,38.544079,-91.735796,147.0,Level 3,503.0,www.hospital19785.com
19786,29786,Hospital Regional Hospital,Chicago,CA,44.001762,-103.62756,306.0,Level 3,1104.0,www.hospital19786.com
19787,29787,Hospital Regional Care Center,Los Angeles,MA,39.197576,-95.904762,241.0,,720.0,
19788,29788,Hospital Memorial Medical Center,Miami,TX,30.705888,-98.671238,199.0,,1729.0,
19789,29789,Hospital Grace Clinic,Miami,IL,36.244698,-119.052557,,,1263.0,
19790,29790,Hospital Mercy Clinic,Seattle,FL,37.099282,-76.582575,445.0,Level 1,,www.hospital19790.com
19791,29791,Hospital Central Medical Center,Chicago,WA,35.467599,-104.204456,490.0,Level 1,853.0,www.hospital19791.com
19792,29792,Hospital Memorial Care Center,Phoenix,AZ,35.038248,-117.549932,90.0,Level 3,1278.0,www.hospital19792.com
19793,29793,Hospital Community Clinic,Dallas,AZ,40.134478,-85.663816,88.0,Level 1,296.0,
19794,29794,Hospital Central Medical Center,Los Angeles,PA,31.745398,-82.678569,189.0,Level 3,,www.hospital19794.com
19795,29795,Hospital Central Health System,Dallas,PA,36.65555,-77.688193,,Level 3,1057.0,www.hospital19795.com
19796,29796,Hospital Grace Clinic,Dallas,MA,30.489189,-96.343483,311.0,Level 1,1608.0,www.hospital19796.com
19797,29797,Hospital Grace Care Center,Miami,CA,34.14574,-76.304384,362.0,,1767.0,www.hospital19797.com
19798,29798,Hospital General Clinic,Phoenix,PA,32.978736,-86.194108,,Level 1,561.0,www.hospital19798.com
19799,29799,Hospital Community Hospital,Seattle,NY,38.300844,-109.058113,132.0,Level 1,1450.0,www.hospital19799.com
19800,29800,Hospital General Hospital,Atlanta,CA,42.57307,-108.548086,449.0,Level 2,1291.0,www.hospital19800.com
19801,29801,Hospital Community Hospital,Dallas,NY,42.480197,-88.562305,,Level 2,733.0,www.hospital19801.com
19802,29802,Hospital Community Health System,Dallas,FL,36.961387,-107.040919,94.0,Level 3,,www.hospital19802.com
19803,29803,Hospital Memorial Health System,Seattle,CA,37.658218,-96.894135,310.0,,,www.hospital19803.com
19804,29804,Hospital Memorial Care Center,Philadelphia,WA,30.580689,-107.207317,257.0,Level 1,234.0,www.hospital19804.com
19805,29805,Hospital General Medical Center,Philadelphia,CA,40.899357,-111.099817,401.0,Level 3,135.0,www.hospital19805.com
19806,29806,Hospital Central Clinic,Boston,MA,33.503926,-97.552468,422.0,Level 3,541.0,www.hospital19806.com
19807,29807,Hospital Central Medical Center,Chicago,TX,44.633584,-96.856214,326.0,Level 3,528.0,www.hospital19807.com
19808,29808,Hospital Hope Hospital,Houston,CA,36.209954,-96.087507,411.0,Level 1,501.0,www.hospital19808.com
19809,29809,Hospital Grace Hospital,Seattle,TX,38.279233,-76.397113,199.0,Level 2,936.0,
19810,29810,Hospital St. Mary Care Center,Miami,FL,37.304816,-77.318362,142.0,,749.0,www.hospital19810.com
19811,29811,Hospital Community Care Center,Phoenix,NY,32.524495,-80.397735,425.0,Level 3,982.0,www.hospital19811.com
19812,29812,Hospital St. Mary Hospital,Houston,FL,34.348767,-80.376573,345.0,Level 3,1249.0,www.hospital19812.com
19813,29813,Hospital Unity Care Center,Seattle,FL,37.349926,-111.357746,301.0,Level 3,,www.hospital19813.com
19814,29814,Hospital Central Clinic,Boston,NY,34.181636,-96.136185,65.0,Level 2,1406.0,www.hospital19814.com
19815,29815,Hospital Central Clinic,Dallas,TX,30.108271,-95.206177,406.0,,,www.hospital19815.com
19816,29816,Hospital Regional Care Center,Houston,NY,35.556814,-113.687944,120.0,Level 3,,www.hospital19816.com
19817,29817,Hospital Community Hospital,Dallas,WA,32.790564,-118.833323,371.0,,949.0,www.hospital19817.com
19818,29818,Hospital Memorial Care Center,Dallas,FL,38.396473,-112.573901,191.0,Level 3,262.0,www.hospital19818.com
19819,29819,Hospital General Clinic,Philadelphia,NY,35.579925,-95.868327,473.0,,,
19820,29820,Hospital Mercy Clinic,Boston,MA,44.160689,-110.378404,190.0,Level 2,727.0,www.hospital19820.com
19821,29821,Hospital Grace Medical Center,Boston,CA,34.288399,-107.937791,,,935.0,
19822,29822,Hospital Mercy Care Center,Chicago,PA,44.457506,-96.914724,225.0,,,www.hospital19822.com
19823,29823,Hospital Central Health System,Miami,MA,37.427371,-96.059306,195.0,Level 2,1273.0,
19824,29824,Hospital St. Mary Clinic,Seattle,AZ,30.147778,-87.645316,214.0,Level 1,133.0,www.hospital19824.com
19825,29825,Hospital Hope Health System,Atlanta,TX,42.988319,-102.889602,85.0,,221.0,
19826,29826,Hospital Memorial Care Center,Dallas,IL,37.774124,-88.21343,142.0,Level 3,1622.0,www.hospital19826.com
19827,29827,Hospital Community Health System,Philadelphia,CA,40.914809,-90.093171,244.0,,1075.0,www.hospital19827.com
19828,29828,Hospital General Medical Center,Boston,WA,39.099354,-97.767605,211.0,Level 3,666.0,www.hospital19828.com
19829,29829,Hospital General Medical Center,Chicago,AZ,31.666463,-86.557583,121.0,Level 3,1270.0,www.hospital19829.com
19830,29830,Hospital Community Hospital,Atlanta,NY,33.702136,-104.200099,31.0,Level 3,,www.hospital19830.com
19831,29831,Hospital Grace Care Center,Philadelphia,FL,34.791885,-94.916398,150.0,Level 2,1711.0,www.hospital19831.com
19832,29832,Hospital Grace Health System,Miami,NY,36.767057,-103.296511,85.0,,,www.hospital19832.com
19833,29833,Hospital Hope Hospital,Dallas,IL,43.246778,-89.857913,435.0,Level 2,1750.0,
19834,29834,Hospital Central Health System,Seattle,GA,44.86801,-118.936844,168.0,Level 3,587.0,www.hospital19834.com
19835,29835,Hospital Hope Hospital,Phoenix,CA,31.197005,-85.1829,76.0,Level 2,1560.0,www.hospital19835.com
19836,29836,Hospital General Medical Center,Atlanta,GA,35.865544,-111.452804,372.0,Level 1,309.0,
19837,29837,Hospital General Care Center,Miami,IL,30.46144,-101.272785,283.0,Level 1,,www.hospital19837.com
19838,29838,Hospital General Care Center,Miami,TX,41.590119,-95.978109,23.0,Level 2,353.0,
19839,29839,Hospital Mercy Care Center,Houston,NY,31.82342,-105.229053,359.0,,1274.0,
19840,29840,Hospital Unity Care Center,Houston,PA,33.754772,-101.046979,218.0,Level 2,1526.0,
19841,29841,Hospital Hope Medical Center,Philadelphia,PA,33.369745,-111.126748,320.0,Level 1,1812.0,www.hospital19841.com
19842,29842,Hospital Memorial Hospital,Houston,MA,32.103759,-95.979125,,Level 1,1663.0,www.hospital19842.com
19843,29843,Hospital Hope Hospital,Atlanta,FL,41.641211,-108.350695,260.0,,997.0,www.hospital19843.com
19844,29844,Hospital Central Clinic,Miami,FL,30.225497,-96.368634,145.0,Level 1,478.0,www.hospital19844.com
19845,29845,Hospital Central Hospital,Houston,AZ,36.220228,-93.280384,331.0,Level 2,,www.hospital19845.com
19846,29846,Hospital Mercy Health System,Dallas,TX,31.110391,-118.310109,354.0,Level 2,886.0,
19847,29847,Hospital Mercy Medical Center,Boston,FL,42.509791,-100.753893,257.0,Level 1,496.0,
19848,29848,Hospital General Medical Center,Miami,FL,35.109651,-112.077943,189.0,Level 2,1280.0,www.hospital19848.com
19849,29849,Hospital Central Clinic,Dallas,CA,35.264556,-80.091611,73.0,Level 3,99.0,
19850,29850,Hospital St. Mary Hospital,Los Angeles,AZ,38.503948,-94.149021,458.0,Level 3,1710.0,www.hospital19850.com
19851,29851,Hospital Community Clinic,Chicago,MA,43.584427,-115.89052,143.0,,635.0,www.hospital19851.com
19852,29852,Hospital Central Clinic,Boston,MA,44.589524,-113.769849,486.0,,,www.hospital19852.com
19853,29853,Hospital St. Mary Medical Center,Atlanta,TX,33.784308,-76.440454,261.0,Level 2,1771.0,www.hospital19853.com
19854,29854,Hospital Unity Health System,Los Angeles,PA,39.162139,-113.539598,92.0,Level 2,1845.0,
