provider_id,hospital_name,address,city,state,zip_code,county_name,phone_number,hospital_type,hospital_ownership,emergency_services
24490,Hospital Memorial Clinic,6211 Park Ave,Boston,WA,17295,County B,6352527888,Psychiatric,Non-Profit,False
24491,Hospital General Medical Center,7911 Park Ave,Houston,GA,38472,County B,6466675886,Rehabilitation,Church,
24492,Hospital Community Hospital,9748 Hill Blvd,Phoenix,TX,21931,County A,2050423282,Long Term Care,Church,
24493,Hospital Hope Health System,9369 Elm St,Seattle,FL,21693,County D,2560900201,Acute Care,Government,True
24494,Hospital Memorial Medical Center,4327 River Rd,Chicago,GA,79056,County D,7403255131,Acute Care,Proprietary,True
24495,Hospital St. Mary Medical Center,347 Main St,Miami,FL,23274,County A,3892186343,Rehabilitation,Church,False
24496,Hospital Memorial Clinic,9993 Elm St,Dallas,PA,40104,County A,5204080366,Psychiatric,Non-Profit,False
24497,Hospital Central Hospital,914 Cedar Lane,Atlanta,TX,11274,County C,2880222402,Critical Access,Tribal,False
24498,Hospital Hope Care Center,4480 Hill Blvd,Miami,AZ,90527,County A,3887895706,Psychiatric,Tribal,
24499,Hospital Hope Hospital,925 Elm St,Los Angeles,PA,96980,County A,7263098681,Psychiatric,Government,
24500,Hospital Memorial Medical Center,1276 Oak Rd,Phoenix,IL,23814,County C,6613041785,Long Term Care,Tribal,
24501,Hospital Memorial Hospital,5348 Lake Dr,Chicago,TX,82158,County B,2091079677,Acute Care,Government,
24502,Hospital Community Clinic,4816 Cedar Lane,Seattle,FL,45959,County E,8496750724,Acute Care,Tribal,True
24503,Hospital Central Care Center,1842 Park Ave,Houston,MA,56159,County D,4722105001,Long Term Care,Tribal,False
24504,Hospital Mercy Clinic,5422 River Rd,Phoenix,MA,19216,County A,4388919688,Long Term Care,Government,True
24505,Hospital Unity Care Center,5578 Oak Rd,Chicago,FL,45889,County D,4811075152,Critical Access,Tribal,
24506,Hospital Memorial Hospital,4363 Main St,Miami,CA,99446,County D,6079178521,Long Term Care,Non-Profit,False
24507,Hospital Grace Care Center,2352 Elm St,Seattle,TX,37959,County E,4011719758,Long Term Care,Non-Profit,False
24508,Hospital Community Medical Center,9277 Oak Rd,Los Angeles,IL,10818,County C,6660543501,Critical Access,Non-Profit,
24509,Hospital Grace Care Center,981 Park Ave,Phoenix,IL,97019,County E,6115108783,Long Term Care,Government,
24510,Hospital Memorial Clinic,6029 Park Ave,Dallas,TX,86620,County D,8311111946,Critical Access,Non-Profit,
24511,Hospital Unity Health System,1976 Lake Dr,Seattle,GA,18898,County C,3533292913,Critical Access,Government,True
24512,Hospital Hope Medical Center,592 Lake Dr,Miami,NY,31758,County B,2765932953,Acute Care,Tribal,False
24513,Hospital Central Hospital,9840 River Rd,Boston,NY,99748,County B,2967004299,Critical Access,Proprietary,True
24514,Hospital Mercy Hospital,3222 Park Ave,Houston,PA,79440,County C,5228264602,Long Term Care,Government,
24515,Hospital St. Mary Medical Center,1321 Cedar Lane,Miami,CA,62635,County D,2040449201,Critical Access,Proprietary,
24516,Hospital General Health System,5396 Park Ave,Miami,MA,90061,County D,8278647817,Rehabilitation,Non-Profit,True
24517,Hospital St. Mary Clinic,5873 Oak Rd,Chicago,MA,31639,County D,9064480847,Critical Access,Proprietary,True
24518,Hospital Central Hospital,2506 Lake Dr,Los Angeles,TX,77635,County A,4315519540,Critical Access,Government,
24519,Hospital Unity Clinic,4407 River Rd,Houston,AZ,72849,County C,3241295933,Critical Access,Government,False
24520,Hospital Community Hospital,997 Cedar Lane,Atlanta,PA,61130,County D,5439147420,Rehabilitation,Church,False
24521,Hospital Unity Clinic,577 Elm St,Chicago,AZ,96687,County E,3280139534,Psychiatric,Proprietary,
24522,Hospital Memorial Health System,1328 Lake Dr,Boston,TX,25694,County E,9266999670,Psychiatric,Church,False
24523,Hospital General Hospital,8099 Cedar Lane,Seattle,AZ,43415,County A,2362047497,Psychiatric,Government,
24524,Hospital Grace Hospital,6377 Elm St,Los Angeles,MA,58179,County E,6457492500,Psychiatric,Non-Profit,False
24525,Hospital Community Health System,298 Main St,Seattle,FL,39977,County E,3937221999,Acute Care,Tribal,False
24526,Hospital Central Hospital,6392 Main St,Los Angeles,CA,53995,County B,3612511028,Psychiatric,Tribal,True
24527,Hospital Memorial Clinic,7112 Main St,Houston,NY,88813,County D,4639763458,Acute Care,Tribal,True
24528,Hospital Central Clinic,5727 Main St,Philadelphia,AZ,16303,County E,7316293811,Long Term Care,Proprietary,
24529,Hospital Central Clinic,6977 Hill Blvd,Los Angeles,IL,57223,County E,5924852302,Critical Access,Church,
24530,Hospital Hope Clinic,558 River Rd,Phoenix,IL,94267,County B,8917249798,Rehabilitation,Church,False
24531,Hospital Unity Health System,1664 Park Ave,Boston,WA,97756,County A,9449355140,Acute Care,Church,
24532,Hospital Mercy Clinic,8953 Lake Dr,Atlanta,MA,53938,County E,4755543143,Long Term Care,Church,True
24533,Hospital Mercy Health System,3016 Hill Blvd,Boston,PA,99335,County D,8566028902,Psychiatric,Government,False
24534,Hospital Hope Clinic,460 Park Ave,Philadelphia,MA,17202,County B,6966208623,Rehabilitation,Tribal,True
24535,Hospital Regional Hospital,4915 Hill Blvd,Philadelphia,AZ,46126,County A,2400585943,Psychiatric,Proprietary,
24536,Hospital Community Care Center,766 Elm St,Phoenix,AZ,29242,County C,3111163653,Psychiatric,Non-Profit,
24537,Hospital Community Health System,432 Hill Blvd,Los Angeles,MA,46582,County D,9119328465,Acute Care,Government,True
24538,Hospital General Medical Center,3411 Lake Dr,Miami,MA,61361,County D,8229099949,Long Term Care,Church,
24539,Hospital Community Clinic,5363 Lake Dr,Atlanta,CA,20492,County C,5526516011,Critical Access,Government,
24540,Hospital Regional Health System,1758 Elm St,Houston,TX,73989,County D,7716258127,Acute Care,Proprietary,False
24541,Hospital St. Mary Clinic,3215 Oak Rd,Chicago,FL,82706,County C,8569763790,Critical Access,Tribal,False
24542,Hospital Hope Hospital,4864 Cedar Lane,Miami,FL,99546,County C,6876115064,Psychiatric,Non-Profit,True
24543,Hospital Hope Clinic,1888 River Rd,Atlanta,NY,77797,County E,7969879684,Acute Care,Tribal,
24544,Hospital Central Clinic,5970 Oak Rd,Los Angeles,CA,31047,County A,4828986914,Critical Access,Church,
24545,Hospital Mercy Health System,2640 Hill Blvd,Philadelphia,CA,63107,County B,7768242485,Psychiatric,Proprietary,False
24546,Hospital General Hospital,1414 Park Ave,Houston,FL,96611,County B,2950050080,Acute Care,Proprietary,True
24547,Hospital St. Mary Clinic,4165 Hill Blvd,Phoenix,PA,98957,County C,5600970194,Critical Access,Proprietary,
24548,Hospital Regional Clinic,1393 Hill Blvd,Boston,MA,90077,County C,8253663832,Acute Care,Non-Profit,
24549,Hospital Unity Clinic,9147 Park Ave,Miami,GA,63079,County D,7312772599,Rehabilitation,Church,False
24550,Hospital Regional Care Center,2366 Cedar Lane,Seattle,TX,14982,County B,8171461120,Rehabilitation,Proprietary,True
24551,Hospital Memorial Health System,9097 Oak Rd,Houston,PA,32905,County D,9408311168,Rehabilitation,Church,False
24552,Hospital St. Mary Care Center,6402 River Rd,Philadelphia,CA,60965,County B,5741572629,Rehabilitation,Government,
24553,Hospital Grace Care Center,8939 Lake Dr,Phoenix,WA,91044,County B,5294006527,Critical Access,Non-Profit,False
24554,Hospital Memorial Health System,5473 Oak Rd,Houston,TX,70762,County D,3440589066,Acute Care,Government,True
24555,Hospital Community Hospital,7828 Lake Dr,Chicago,GA,61796,County C,5861071481,Acute Care,Tribal,True
24556,Hospital General Hospital,8894 Lake Dr,Atlanta,MA,39355,County D,2440379457,Long Term Care,Government,
24557,Hospital Hope Medical Center,6817 River Rd,Dallas,MA,65895,County C,4939537001,Critical Access,Church,True
24558,Hospital Community Clinic,6782 Main St,Phoenix,AZ,63125,County D,5128479644,Rehabilitation,Church,
24559,Hospital Central Medical Center,6805 Hill Blvd,Dallas,CA,70647,County A,4459808388,Long Term Care,Non-Profit,
24560,Hospital Regional Hospital,5425 Cedar Lane,Phoenix,WA,30447,County B,8504857655,Rehabilitation,Tribal,False
24561,Hospital Memorial Health System,8467 Hill Blvd,Boston,CA,36224,County A,4260665289,Long Term Care,Government,False
24562,Hospital Grace Clinic,7293 Main St,Chicago,NY,72748,County A,8787060982,Psychiatric,Tribal,False
24563,Hospital Mercy Medical Center,3626 Park Ave,Philadelphia,GA,44384,County B,2983393400,Acute Care,Church,False
24564,Hospital Community Health System,6240 Elm St,Boston,IL,69972,County B,7148196609,Long Term Care,Government,False
24565,Hospital Grace Care Center,9399 Cedar Lane,Miami,NY,77852,County A,7090585242,Long Term Care,Church,False
24566,Hospital Grace Hospital,5513 Park Ave,Philadelphia,AZ,46012,County E,5942799989,Critical Access,Proprietary,False
24567,Hospital Central Medical Center,3056 Lake Dr,Phoenix,MA,98335,County C,4541433237,Rehabilitation,Tribal,True
24568,Hospital Mercy Health System,9838 Hill Blvd,Phoenix,TX,35137,County C,8845749994,Acute Care,Government,
24569,Hospital St. Mary Clinic,4306 Hill Blvd,Phoenix,GA,28402,County D,3101592023,Psychiatric,Tribal,False
24570,Hospital St. Mary Hospital,3666 Main St,Houston,MA,71713,County D,3020030802,Critical Access,Proprietary,True
24571,Hospital Memorial Care Center,7684 Hill Blvd,Atlanta,AZ,28587,County E,6595327890,Long Term Care,Government,
24572,Hospital Mercy Hospital,5488 Elm St,Los Angeles,NY,62019,County E,9885328536,Critical Access,Proprietary,True
24573,Hospital General Health System,8328 Hill Blvd,Dallas,GA,75352,County C,2047305508,Acute Care,Proprietary,
24574,Hospital Grace Care Center,4203 Main St,Los Angeles,NY,11936,County A,8659948757,Psychiatric,Government,
24575,Hospital Regional Hospital,2862 Lake Dr,Atlanta,TX,24841,County A,4624835983,Critical Access,Proprietary,
24576,Hospital Memorial Clinic,1056 Elm St,Dallas,PA,57665,County B,9863674229,Psychiatric,Non-Profit,
24577,Hospital Regional Medical Center,7870 Park Ave,Atlanta,GA,91449,County E,8279720361,Acute Care,Non-Profit,
24578,Hospital Hope Health System,5172 Cedar Lane,Boston,CA,76983,County E,5437667044,Psychiatric,Government,True
24579,Hospital Central Medical Center,5504 Main St,Los Angeles,NY,83928,County A,6194718066,Rehabilitation,Proprietary,
24580,Hospital Unity Clinic,2549 Cedar Lane,Chicago,FL,10396,County B,8813553054,Critical Access,Tribal,False
24581,Hospital Unity Clinic,314 Park Ave,Atlanta,PA,31791,County B,7012457530,Psychiatric,Non-Profit,
24582,Hospital St. Mary Clinic,1349 Lake Dr,Seattle,NY,10771,County C,6185005000,Psychiatric,Government,
24583,Hospital Memorial Clinic,7383 Cedar Lane,Seattle,PA,25298,County C,2769245704,Acute Care,Proprietary,False
24584,Hospital Memorial Hospital,1203 Main St,Chicago,IL,35637,County C,6697397345,Acute Care,Church,False
24585,Hospital Mercy Clinic,8467 Park Ave,Houston,NY,94520,County E,7907246347,Acute Care,Tribal,False
24586,Hospital Memorial Medical Center,9059 Park Ave,Phoenix,AZ,64080,County A,9199389077,Long Term Care,Tribal,
24587,Hospital General Medical Center,3688 Elm St,Miami,PA,53793,County D,6231052869,Psychiatric,Church,False
24588,Hospital Regional Hospital,8751 Main St,Chicago,CA,48883,County C,4805248456,Critical Access,Government,
24589,Hospital St. Mary Medical Center,1943 Park Ave,Phoenix,GA,80838,County B,4222626074,Acute Care,Government,True
24590,Hospital Mercy Health System,820 Hill Blvd,Boston,MA,78911,County C,8639769019,Acute Care,Non-Profit,True
24591,Hospital Mercy Health System,7620 Main St,Boston,NY,35066,County D,6204493673,Psychiatric,Government,True
24592,Hospital Regional Clinic,8433 Hill Blvd,Atlanta,IL,94886,County D,4393641230,Critical Access,Tribal,
24593,Hospital Community Care Center,4640 Hill Blvd,Seattle,GA,98373,County B,3398644850,Long Term Care,Church,False
24594,Hospital Memorial Hospital,4282 River Rd,Atlanta,MA,57134,County D,8959914655,Psychiatric,Church,True
24595,Hospital Memorial Clinic,3873 Oak Rd,Los Angeles,PA,87733,County A,9287477063,Long Term Care,Non-Profit,False
24596,Hospital Grace Care Center,5819 Cedar Lane,Dallas,PA,18822,County A,7694347047,Long Term Care,Tribal,
24597,Hospital Unity Medical Center,7799 Oak Rd,Philadelphia,TX,99218,County B,8278847156,Long Term Care,Proprietary,True
24598,Hospital Mercy Hospital,1564 Park Ave,Phoenix,GA,54799,County C,7878775821,Long Term Care,Tribal,True
24599,Hospital Mercy Care Center,9321 River Rd,Miami,MA,85698,County E,7157673174,Rehabilitation,Non-Profit,False
24600,Hospital Unity Clinic,1342 Park Ave,Boston,TX,95806,County B,6617274089,Long Term Care,Tribal,True
24601,Hospital General Hospital,224 Hill Blvd,Miami,NY,94553,County D,3277319583,Long Term Care,Tribal,False
24602,Hospital Unity Medical Center,6035 Oak Rd,Miami,WA,63523,County B,8939987239,Long Term Care,Government,False
24603,Hospital Central Health System,6686 River Rd,Atlanta,WA,42058,County A,4061453698,Rehabilitation,Tribal,
24604,Hospital Hope Health System,8707 Oak Rd,Seattle,IL,15877,County D,4974343047,Acute Care,Government,
24605,Hospital Unity Care Center,1260 Cedar Lane,Los Angeles,GA,78952,County A,9714962170,Acute Care,Non-Profit,True
24606,Hospital Regional Medical Center,5694 River Rd,Houston,GA,86667,County C,7990329452,Rehabilitation,Proprietary,
24607,Hospital Mercy Health System,1550 Hill Blvd,Miami,TX,52946,County A,2877458160,Rehabilitation,Church,False
24608,Hospital Unity Health System,7204 Oak Rd,Boston,PA,67346,County C,9204131497,Rehabilitation,Government,True
24609,Hospital Hope Medical Center,279 Main St,Miami,PA,82475,County A,7992247824,Psychiatric,Tribal,
24610,Hospital General Hospital,212 Elm St,Houston,NY,70777,County A,2759921575,Long Term Care,Government,True
24611,Hospital Regional Health System,7003 Hill Blvd,Boston,AZ,18613,County B,3677857013,Critical Access,Tribal,False
24612,Hospital Hope Health System,1849 Hill Blvd,Houston,GA,37819,County C,6613900025,Psychiatric,Non-Profit,True
24613,Hospital General Care Center,4031 Elm St,Chicago,AZ,57817,County A,4895333788,Rehabilitation,Government,
24614,Hospital Memorial Health System,7395 Oak Rd,Atlanta,WA,97173,County B,4841031496,Long Term Care,Church,True
24615,Hospital St. Mary Medical Center,2723 Oak Rd,Miami,NY,94736,County C,4742569544,Critical Access,Proprietary,True
24616,Hospital General Medical Center,8407 River Rd,Phoenix,TX,14382,County A,6214878467,Rehabilitation,Non-Profit,
24617,Hospital Central Health System,5440 Cedar Lane,Phoenix,WA,53126,County C,5985791202,Long Term Care,Church,False
24618,Hospital Unity Medical Center,9593 Lake Dr,Phoenix,PA,52944,County D,2589548444,Critical Access,Non-Profit,False
24619,Hospital Grace Health System,1380 Hill Blvd,Houston,MA,32377,County E,8082879533,Critical Access,Government,
24620,Hospital Mercy Medical Center,9335 Lake Dr,Chicago,WA,11987,County A,6358788180,Acute Care,Government,False
24621,Hospital Mercy Medical Center,5916 Hill Blvd,Atlanta,NY,73220,County A,5359340217,Rehabilitation,Government,False
24622,Hospital Memorial Care Center,8886 Park Ave,Houston,FL,14166,County E,8758979945,Psychiatric,Church,
24623,Hospital Mercy Care Center,835 Elm St,Houston,AZ,36544,County A,3948522863,Long Term Care,Church,True
24624,Hospital St. Mary Health System,3390 Oak Rd,Seattle,GA,12594,County B,4451191877,Acute Care,Government,True
24625,Hospital Community Medical Center,7692 Cedar Lane,Dallas,IL,13000,County D,9919168542,Rehabilitation,Church,True
24626,Hospital St. Mary Health System,1281 Main St,Phoenix,NY,96681,County A,3134234446,Critical Access,Non-Profit,True
24627,Hospital St. Mary Health System,3980 Elm St,Miami,AZ,92453,County E,4587487486,Rehabilitation,Tribal,True
24628,Hospital Memorial Medical Center,7827 Elm St,Miami,FL,55819,County A,7466436340,Rehabilitation,Government,False
24629,Hospital Central Clinic,4147 Park Ave,Dallas,IL,46664,County B,7751980491,Psychiatric,Proprietary,True
24630,Hospital Unity Care Center,1695 Main St,Philadelphia,FL,81745,County D,7947118450,Psychiatric,Church,False
24631,Hospital Central Medical Center,2885 River Rd,Philadelphia,AZ,37798,County B,9334979627,Rehabilitation,Tribal,False
24632,Hospital Memorial Health System,3265 Elm St,Los Angeles,FL,15879,County D,2831354243,Acute Care,Tribal,False
24633,Hospital Memorial Care Center,5316 Lake Dr,Miami,AZ,41703,County B,5697685213,Rehabilitation,Government,
24634,Hospital General Health System,3514 River Rd,Atlanta,IL,16762,County A,5905108861,Acute Care,Tribal,False
24635,Hospital Mercy Hospital,9009 River Rd,Atlanta,TX,53513,County A,2965642607,Acute Care,Tribal,True
24636,Hospital Grace Health System,1972 River Rd,Philadelphia,GA,28538,County D,5957473439,Acute Care,Government,False
24637,Hospital Grace Health System,1214 Hill Blvd,Seattle,TX,95420,County D,7463408913,Critical Access,Non-Profit,
24638,Hospital Central Care Center,9514 Hill Blvd,Dallas,GA,34630,County D,9968137130,Long Term Care,Government,True
24639,Hospital St. Mary Hospital,744 Main St,Chicago,GA,30458,County B,9421435926,Acute Care,Proprietary,False
24640,Hospital St. Mary Care Center,8208 Hill Blvd,Chicago,PA,60346,County E,3421379798,Rehabilitation,Church,True
24641,Hospital St. Mary Medical Center,7171 Elm St,Atlanta,WA,36354,County B,2300126469,Rehabilitation,Proprietary,
24642,Hospital Unity Care Center,2301 Lake Dr,Dallas,MA,56980,County B,5925053234,Acute Care,Non-Profit,False
24643,Hospital Central Clinic,9727 Elm St,Dallas,AZ,62192,County C,8123725014,Rehabilitation,Church,
24644,Hospital Community Clinic,8648 Park Ave,Miami,PA,48260,County B,5584636028,Rehabilitation,Church,
24645,Hospital General Clinic,1805 Oak Rd,Boston,NY,49783,County A,8607127033,Psychiatric,Church,
24646,Hospital Grace Care Center,1677 Main St,Phoenix,FL,41239,County C,9144214115,Psychiatric,Church,
